,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
423,2759576,2759461,2758969,2759449,2759798,2759717,2758985,2760137,2759191,2759589,2759522,2759329,2759922,2759321,2759842,2760078,2759905,2759376,2759365,2759017,2760059,2759274,2759039,2760029,2760009,2759345,2759114,2759577,2759446,2759206,2759824,2759911,2759841,2760106,2759661,2758954,2759238,2759073,2759977,2759456,2760141,2759899,2759148,2759985,2759585,2759490,2759978,2759483,2759752,2759769,2759289,2759600,2760064,2760100,2759278,2759343,2759590,2759203,2760046,2759076,2759140,2759808,2759693,2759787,2759106,2759391,2759874,2759871,2758932,2759367,2759445,2759095,2759718,2759354,2760053,2759794,2759195,2759510,2759231,2759855,2759607,2759625,2760047,2760016,2759130,2758928,2758989,2759970,2758970,2759031,2759782,2759885,2759868,2759662,2760032,2759545,2759571,2759713,2760056
424,2759656,2760127,2759623,2759322,2759154,2759751,2759885,2759761,2759049,2759017,2760064,2759004,2759847,2759395,2759909,2759897,2759559,2759289,2760090,2759133,2759467,2759817,2759558,2759607,2759857,2759340,2759653,2759553,2759053,2759015,2759203,2759475,2759473,2759396,2759431,2759461,2759154,2758944,2759497,2759665,2758917,2759586,2759985,2759370,2759144,2759311,2759016,2760019,2759897,2759122,2759919,2759464,2759064,2759756,2759315,2759492,2759530,2760022,2759329,2760042,2759299,2759727,2759386,2759118,2760120,2759678,2759572,2759362,2759211,2759954,2759754,2759628,2759072,2759586,2758930,2759096,2759536,2760050,2760140,2759939,2759899,2759125,2759702,2759203,2760064,2759923,2760111,2759987,2759870,2760094,2759248,2759467,2759968,2759477,2758926,2759703,2759722,2759102,2759332
425,2759136,2759572,2759637,2758926,2759526,2759014,2759092,2760047,2759623,2759997,2759661,2759163,2759600,2759804,2758947,2759186,2759623,2759817,2759108,2759304,2759853,2760140,2759047,2759145,2759031,2758962,2759097,2759097,2759494,2759931,2759724,2758929,2758916,2758917,2759650,2759061,2758972,2759671,2760129,2759669,2759888,2759551,2760006,2759703,2758937,2759355,2759849,2759107,2759514,2759086,2759257,2759072,2760073,2759693,2759657,2759984,2759191,2759124,2758922,2760141,2759567,2759885,2759188,2760076,2759185,2760073,2759564,2759479,2759572,2759060,2759110,2759954,2760058,2759217,2759748,2759607,2759343,2759485,2760073,2759566,2758926,2759183,2759795,2759490,2759736,2759012,2759053,2759647,2759329,2759776,2760104,2759930,2759742,2759763,2759918,2759133,2759556,2759594,2759273
426,2759009,2759833,2759359,2759870,2760114,2759813,2759000,2759752,2759187,2759183,2759371,2759602,2760069,2758954,2759763,2759236,2759910,2759609,2759158,2759117,2759385,2759935,2759874,2759221,2759145,2759851,2759075,2759510,2758971,2759033,2759999,2760073,2759309,2759433,2759183,2758927,2759232,2759754,2758924,2759458,2759318,2758951,2759075,2759269,2760042,2758965,2759794,2758927,2758917,2759810,2759710,2759653,2759927,2758942,2759454,2759235,2759691,2759197,2759933,2759065,2759713,2758922,2759114,2759176,2759802,2759838,2759179,2760016,2759186,2760119,2758926,2759688,2759160,2760104,2759794,2760042,2758928,2759634,2759958,2758940,2759824,2759754,2759399,2759078,2759350,2759389,2759710,2759602,2759805,2759552,2759637,2759799,2759488,2759014,2759556,2759516,2759257,2759788,2759531
427,2759088,2759496,2759625,2759171,2759235,2759598,2759671,2758952,2759054,2759609,2760073,2759466,2760118,2759635,2758952,2759770,2759014,2759385,2759602,2758939,2759395,2759065,2759595,2759571,2759371,2759723,2759081,2759653,2759810,2759157,2758936,2759622,2759679,2759342,2759479,2759688,2759127,2759653,2759438,2759744,2759456,2759877,2759093,2759049,2759100,2759526,2760120,2759696,2760064,2758942,2759901,2759497,2759759,2759868,2760055,2759497,2760059,2759367,2759505,2759995,2759823,2760125,2759865,2759979,2759431,2759282,2759445,2759432,2759842,2760062,2759304,2759689,2759610,2758941,2759788,2759270,2759285,2759942,2759275,2759769,2760096,2759492,2758926,2759257,2759167,2760106,2760066,2759286,2759695,2759871,2759820,2759553,2759529,2759054,2759106,2759322,2759610,2759606,2759627
428,2758962,2758990,2759069,2759261,2759949,2759510,2759035,2760040,2759231,2759303,2759067,2759813,2759160,2759213,2759894,2759761,2759848,2760062,2759793,2759867,2759888,2759543,2759564,2759562,2759362,2759777,2759572,2759933,2759283,2759702,2759367,2759874,2759450,2759031,2760044,2759034,2759775,2759230,2759716,2759562,2759841,2759539,2759206,2759566,2759319,2759371,2758969,2759988,2759178,2759163,2759474,2759914,2759807,2759695,2760137,2759930,2759861,2759678,2759627,2760099,2759459,2759622,2759966,2759048,2759510,2759721,2759682,2759515,2759925,2760135,2759450,2759127,2759771,2760058,2759218,2759933,2759475,2759274,2759086,2759993,2759795,2759887,2759440,2759221,2759656,2759848,2759147,2759682,2759254,2759038,2758959,2759243,2759359,2759248,2759616,2759803,2759529,2758999,2759914
429,2758920,2759106,2759344,2759443,2759450,2759722,2759576,2759202,2759298,2759947,2759563,2759356,2759280,2759578,2759701,2759998,2759771,2759946,2759607,2759432,2759874,2759505,2760100,2759266,2759627,2759321,2759590,2760054,2759553,2759990,2759529,2759670,2759248,2758951,2759970,2759458,2759818,2759877,2759167,2759798,2759827,2759905,2759323,2759233,2759113,2759514,2759770,2759130,2759546,2759879,2760076,2759951,2760125,2759985,2759779,2759585,2759944,2759140,2759046,2759168,2759345,2760004,2759955,2759641,2759178,2759847,2759466,2758931,2759551,2759849,2759957,2759261,2759631,2759906,2759461,2759165,2759243,2759705,2759350,2759826,2759199,2759116,2758977,2759725,2759109,2759319,2759000,2759870,2759530,2759771,2758941,2759299,2759293,2759514,2759594,2759009,2759053,2759693,2759166
430,2758955,2759088,2759207,2759118,2759985,2759724,2759016,2760052,2759864,2759914,2759768,2759011,2759499,2759106,2758954,2760042,2759925,2759755,2760025,2759378,2759545,2759664,2758965,2759585,2759705,2759477,2758999,2759732,2759384,2759078,2759494,2759693,2759242,2759859,2760056,2758947,2759201,2759187,2759761,2758968,2759465,2759443,2759656,2759999,2759009,2759741,2760043,2759077,2759955,2759687,2758920,2759885,2758947,2759741,2758990,2759178,2759864,2759511,2759793,2759856,2759819,2759716,2759620,2759161,2759278,2759888,2759823,2759631,2760033,2759600,2759819,2759568,2760086,2759874,2759346,2759637,2759199,2759826,2760042,2759222,2759278,2759738,2759963,2759999,2759054,2759810,2759299,2759818,2759018,2759337,2759787,2759438,2760062,2759239,2759891,2759650,2759822,2759895,2759491
431,2759556,2759807,2759259,2758946,2759469,2759035,2759206,2760008,2759340,2759923,2759582,2759641,2759127,2759268,2759897,2759794,2759474,2759965,2759103,2759060,2759162,2759069,2759959,2759000,2759458,2758920,2759995,2759615,2759195,2759901,2759664,2759763,2759822,2759275,2759820,2759252,2759158,2759540,2759651,2759167,2759895,2759163,2759645,2759561,2759898,2759752,2759782,2759172,2759901,2759096,2759686,2759598,2759882,2759768,2759589,2759072,2759275,2759272,2759191,2759289,2760129,2759686,2759093,2759956,2759275,2759754,2759543,2760063,2759493,2760096,2759163,2759897,2759974,2760060,2759866,2759567,2759100,2759098,2759763,2759307,2759396,2759879,2759443,2758935,2759354,2759166,2759013,2760056,2759555,2759879,2759176,2759552,2759380,2759856,2759211,2760125,2759345,2759173,2758974
432,2759469,2758974,2759898,2758960,2759016,2759307,2759577,2758927,2760113,2759399,2759119,2759153,2759375,2759901,2759501,2760131,2759759,2759243,2759401,2759999,2759914,2759233,2759261,2759686,2759133,2759466,2759790,2759216,2759817,2759065,2759495,2759735,2759096,2759864,2759916,2759277,2759526,2759899,2759944,2760109,2759273,2759848,2759171,2759602,2759514,2760119,2759913,2759357,2759336,2759648,2759139,2759309,2760128,2759999,2759465,2759198,2758939,2759764,2759757,2758964,2760002,2759930,2758981,2759339,2759034,2759226,2758922,2759448,2759338,2759516,2759108,2759048,2759045,2759636,2759930,2759882,2759933,2759925,2759031,2759168,2759347,2759750,2759433,2759113,2759172,2759483,2759808,2759024,2759986,2759779,2759078,2759046,2758982,2760125,2759919,2759988,2759988,2759356,2759100
433,2760014,2759047,2759332,2759496,2759275,2759545,2759021,2759047,2759658,2759094,2758971,2759107,2759546,2759820,2759543,2758920,2759829,2759215,2759899,2759194,2758949,2759779,2759329,2759497,2759716,2758953,2759556,2759822,2758989,2759895,2759715,2759381,2759963,2759768,2759488,2759637,2759754,2759602,2759091,2759469,2758945,2759755,2759693,2759283,2759861,2759689,2760099,2759822,2760021,2759562,2759610,2759437,2759701,2759277,2759228,2759595,2759075,2759564,2759013,2759338,2760131,2759161,2759024,2759767,2759195,2759349,2759756,2758983,2759199,2759016,2759590,2760064,2759620,2759473,2759222,2759913,2759521,2759465,2760054,2760028,2759105,2759257,2759355,2759346,2759027,2759581,2759153,2759479,2759365,2759933,2760099,2759910,2759315,2758976,2759465,2759566,2759759,2759722,2760029
434,2759357,2759270,2759699,2760005,2759887,2759007,2759567,2759755,2760075,2759216,2759543,2759270,2759000,2759554,2759055,2759191,2759616,2759262,2759484,2759038,2759076,2760062,2759348,2759958,2759483,2759269,2759859,2759843,2759684,2759269,2759014,2759074,2759744,2758946,2759381,2759956,2758985,2760054,2759610,2759908,2758990,2759314,2759350,2759145,2759051,2759971,2759881,2759921,2759688,2759303,2758961,2759118,2760053,2759775,2759212,2760019,2759284,2759094,2759322,2760075,2759919,2759368,2758914,2759722,2759933,2759340,2759596,2759590,2759628,2760120,2759861,2759055,2759539,2759455,2759787,2759186,2759864,2759721,2759735,2759360,2760092,2759531,2759853,2759156,2759092,2759157,2758969,2759792,2759463,2759371,2758953,2759473,2759226,2760018,2759756,2758916,2759673,2759272,2759726
435,2759285,2759802,2759913,2758982,2759998,2759011,2759060,2759707,2759399,2759448,2759208,2759108,2759833,2759939,2759995,2759970,2759362,2759064,2759612,2759594,2759966,2759473,2759766,2759853,2759049,2760008,2759899,2760118,2759203,2759396,2759572,2759802,2758973,2760063,2758962,2759218,2759766,2759910,2759166,2759191,2759771,2759348,2759898,2759540,2759359,2759109,2759457,2759226,2759807,2759315,2759564,2758972,2759304,2759233,2759908,2759027,2759278,2759160,2759514,2759221,2759817,2758962,2759073,2758939,2759245,2759906,2759280,2759344,2759154,2759755,2758942,2759983,2759625,2759000,2759835,2758917,2759466,2759319,2759189,2759623,2759997,2759433,2759076,2759273,2759777,2759616,2759556,2759511,2758947,2759383,2759521,2758964,2759271,2759782,2759714,2759616,2759772,2759108,2759094
436,2759775,2759307,2759203,2759988,2759817,2759098,2759897,2759947,2759750,2759926,2760045,2759637,2758969,2759332,2759911,2759861,2759923,2759088,2759970,2759787,2759980,2760005,2759246,2760005,2759115,2759160,2759816,2759284,2759979,2759187,2758983,2759904,2759466,2759093,2760135,2759759,2758947,2759751,2759399,2759612,2759954,2759168,2759788,2759600,2760043,2759215,2759529,2759437,2759303,2759356,2759851,2759742,2760000,2759678,2759947,2758923,2759123,2760120,2759956,2759240,2759976,2759186,2760049,2759065,2759584,2759718,2759365,2759189,2759050,2759571,2758949,2759491,2759110,2759348,2759682,2758936,2759708,2759539,2759177,2759713,2759051,2759820,2759852,2759319,2759735,2758937,2760007,2759441,2759770,2759742,2759961,2760044,2759323,2759357,2759894,2759600,2759921,2759304,2759972
437,2759052,2759123,2759726,2759813,2759793,2760029,2759872,2760111,2759217,2759775,2759578,2759018,2759777,2758989,2759109,2759125,2759257,2759401,2759507,2760032,2759100,2759017,2760128,2759338,2759010,2759942,2759201,2759942,2759304,2759105,2759841,2759559,2759246,2759930,2760088,2760026,2759106,2759587,2759818,2759688,2759329,2759906,2760007,2758923,2759915,2759387,2759947,2759879,2759469,2759903,2760079,2759449,2759536,2759849,2759219,2759868,2760124,2759353,2759699,2759904,2759802,2759642,2759033,2759543,2759913,2758947,2759953,2759068,2760070,2759787,2760104,2759559,2759300,2759191,2759793,2759517,2759730,2759328,2759911,2759958,2759356,2759388,2759721,2759856,2759259,2759097,2759228,2759690,2759897,2760127,2759108,2760136,2759595,2759561,2759191,2759897,2760041,2759969,2759999
438,2759813,2759387,2759322,2759500,2759265,2759395,2760129,2759389,2758968,2759782,2759713,2758929,2759128,2758981,2758960,2759303,2759473,2760016,2759651,2759123,2759010,2760086,2758937,2759595,2759689,2759467,2759315,2760049,2760005,2759147,2759145,2759910,2759824,2759681,2759780,2759305,2759865,2760077,2759062,2759941,2759187,2759851,2760027,2759228,2759289,2759967,2758932,2759307,2759624,2759354,2759852,2760111,2759164,2760051,2758959,2759479,2759696,2759624,2759796,2759977,2759855,2759602,2759450,2759757,2760088,2759319,2760052,2759483,2759795,2759217,2759820,2759445,2759706,2758972,2760002,2759272,2759236,2760039,2759525,2759899,2759556,2759568,2759065,2759893,2759246,2760133,2758983,2759693,2759556,2759319,2759887,2759681,2759072,2759998,2759390,2760041,2760100,2759464,2759222
439,2759846,2759936,2759515,2759858,2759007,2759730,2759061,2760078,2759699,2759340,2759028,2760081,2759215,2759722,2759449,2759715,2759505,2759187,2759835,2759016,2759951,2759305,2759303,2759893,2759046,2759399,2759494,2759595,2758924,2759846,2760060,2759951,2760101,2760068,2760091,2758946,2759628,2759095,2759271,2759862,2759316,2759667,2759884,2759662,2758928,2759179,2758917,2759702,2759432,2759182,2759774,2759284,2759744,2759864,2759207,2759390,2759493,2760014,2759438,2759167,2759499,2759910,2759782,2759320,2759918,2759136,2759133,2760018,2760077,2759851,2759711,2760029,2759674,2760128,2759309,2759179,2759705,2759916,2759589,2758999,2760112,2759493,2759946,2759036,2759606,2759777,2759852,2759661,2759872,2759494,2760072,2759207,2759252,2759007,2759933,2760124,2759262,2760077,2759188
440,2759228,2759948,2759951,2759212,2759068,2759848,2759862,2760104,2758923,2759226,2759212,2760112,2759314,2758963,2759632,2759586,2759394,2759866,2759851,2759702,2759730,2759533,2759955,2760058,2759842,2759717,2759039,2758969,2759590,2759088,2759843,2759390,2760137,2759910,2759649,2759454,2759336,2759396,2759354,2759094,2760113,2759381,2759946,2760093,2760111,2759358,2759250,2759768,2760040,2759574,2759885,2759988,2759958,2759454,2759078,2759785,2759044,2759517,2759518,2760002,2760041,2759145,2759173,2759921,2759225,2759144,2759916,2759987,2758921,2759476,2759627,2759130,2760055,2759810,2758962,2758932,2759894,2759647,2759274,2759701,2759378,2759163,2760013,2759627,2759851,2759446,2758926,2759988,2759345,2759803,2759670,2759345,2759222,2759213,2759372,2759732,2759438,2759976,2759107
441,2759501,2759906,2759953,2759346,2759401,2759888,2759596,2759299,2759967,2759233,2759742,2759176,2759531,2759351,2759103,2759076,2759050,2759819,2759188,2759020,2759322,2759525,2760071,2759014,2760049,2759736,2759141,2759841,2759937,2759793,2760068,2758954,2759732,2759109,2759330,2759691,2758928,2759261,2759665,2760046,2759375,2759986,2759130,2759387,2760127,2759274,2760047,2759119,2758976,2759984,2759135,2759906,2759103,2759800,2759386,2759055,2759202,2759586,2759908,2759539,2760001,2759401,2759857,2759167,2758947,2759602,2759515,2759652,2759387,2759816,2759674,2759970,2759658,2759211,2758974,2759497,2759691,2760001,2759286,2759107,2759890,2759238,2759197,2759867,2759593,2759213,2760055,2759955,2759176,2760013,2759145,2759318,2759169,2758943,2759389,2759908,2759349,2760001,2759125
442,2759632,2759772,2759921,2759701,2759910,2759167,2759664,2760101,2760064,2759232,2760033,2759985,2759797,2759881,2759373,2759024,2759095,2759783,2759148,2759226,2758927,2759937,2758944,2759907,2759119,2759644,2759048,2760133,2759207,2759446,2759261,2759266,2759113,2760077,2759834,2759000,2759827,2759795,2759648,2759768,2759450,2759210,2759776,2760135,2759239,2759651,2759609,2759502,2759674,2759577,2759933,2759847,2759035,2758935,2759152,2759045,2758917,2758923,2759652,2760053,2759553,2759127,2759670,2758986,2760032,2759795,2758969,2759212,2759029,2759887,2759216,2759368,2759177,2759775,2759879,2759888,2760059,2759872,2759219,2759505,2759115,2759166,2759347,2759339,2759942,2759474,2758968,2759274,2759172,2759553,2759440,2759584,2759112,2759119,2759961,2759521,2759616,2759556,2759267
443,2759997,2759070,2760004,2759064,2759766,2759010,2759178,2760005,2759555,2759501,2759161,2759311,2759330,2759207,2759997,2759887,2759555,2759953,2759838,2759236,2758922,2759948,2759865,2759890,2759384,2759762,2759375,2759357,2759970,2759146,2759365,2759747,2759449,2759261,2759691,2759359,2759207,2759171,2759660,2759124,2759730,2759301,2759053,2759619,2758924,2759667,2759525,2758915,2759260,2760047,2759922,2759267,2760066,2758937,2759767,2759113,2759823,2759435,2760070,2759736,2759581,2759620,2759999,2759435,2759123,2759768,2758945,2759882,2758930,2759210,2759788,2759551,2759803,2759055,2759599,2759279,2760005,2759771,2759272,2759829,2759353,2759390,2759581,2759021,2759817,2760101,2759857,2759620,2759311,2759239,2759559,2760091,2760078,2759601,2759475,2759648,2759000,2759726,2759702
444,2759868,2759267,2759441,2759021,2758961,2759291,2759813,2759572,2760058,2759337,2759609,2759667,2759378,2759307,2760042,2759916,2759038,2759721,2759445,2759270,2759536,2759571,2759942,2760071,2759547,2759658,2759330,2759232,2759678,2760008,2759344,2760084,2759233,2759332,2760065,2759785,2759435,2759297,2759642,2759963,2759822,2759901,2758939,2759780,2759189,2759849,2759800,2759020,2759332,2759395,2759385,2759299,2759431,2759769,2759100,2759955,2759386,2759265,2759458,2759561,2759027,2759694,2759164,2758916,2759787,2759436,2759750,2759097,2759047,2759200,2759517,2759110,2759339,2759899,2759634,2759682,2759127,2759681,2759935,2759252,2759465,2759873,2759134,2760043,2760001,2759540,2760104,2759545,2760096,2759774,2760045,2759556,2759466,2759441,2759576,2759098,2759913,2759657,2759662
445,2759578,2759148,2759531,2759045,2759268,2759070,2759381,2759489,2759101,2759148,2758970,2759102,2759146,2758976,2759775,2759576,2759012,2759488,2759518,2759431,2759148,2759703,2759087,2759272,2759907,2759270,2759154,2759799,2759756,2760060,2760058,2759226,2759209,2759212,2759097,2759747,2758981,2759449,2759828,2759810,2759479,2759829,2759386,2759474,2759899,2759770,2760071,2759314,2759315,2759010,2759484,2759650,2759673,2759357,2759525,2760038,2759388,2758973,2759353,2760087,2760084,2759236,2759687,2759460,2759300,2759559,2759321,2759016,2759502,2759494,2759678,2758968,2759100,2759663,2759180,2759149,2759136,2758922,2760118,2760120,2759948,2759397,2759202,2759323,2759566,2760092,2760014,2759735,2759717,2760131,2759141,2759794,2759792,2759873,2759946,2759311,2759810,2759933,2759171
